GEO_ID,CENSUS_TRACT,BOROUGH,CITY,PRECINCT,POP_AGE18_24,POP_AGE18_24_M,POP_AGE18_24_F,POP_25OVER,POP_25OVER_M,POP_25OVER_F,UNDERHS_AGE18to24,UNDERHS_AGE18to24_M,UNDERHS_AGE18to24_F,UNDER9th_25OVER,UNDER9th_25OVER_M,UNDER9th_25OVER_F,UNDERHS_25OVER,UNDERHS_25OVER_M,UNDERHS_25OVER_F
1400000US36061018600,Census Tract 186,Manhattan, New York,28,804,362,442,3747,1506,2241,245,110,161,959,215,285,892,321,569
1400000US36061019000,Census Tract 190,Manhattan, New York,28,327,144,183,1994,826,1168,32,14,12,251,16,148,116,53,62
1400000US36061019702,Census Tract 197.02,Manhattan, New York,28,136,65,71,1499,700,799,28,13,11,381,0,12,49,23,27
1400000US36061020000,Census Tract 200,Manhattan, New York,28,210,141,69,2366,1229,1137,37,25,17,69,18,42,92,49,44
1400000US36061020102,Census Tract 201.02,Manhattan, New York,28,551,196,355,2779,1179,1600,110,39,76,534,59,88,384,256,128
1400000US36061020800,Census Tract 208,Manhattan, New York,28,672,381,291,2955,1433,1522,88,50,14,712,54,52,363,191,174
1400000US36061021500,Census Tract 215,Manhattan, New York,28,439,296,143,2090,674,1416,86,58,42,0,77,144,355,99,256
1400000US36061021600,Census Tract 216,Manhattan, New York,28,762,446,316,5385,2480,2905,205,120,108,889,228,203,571,335,232
1400000US36061021800,Census Tract 218,Manhattan, New York,28,1074,548,526,4074,1867,2207,288,147,183,758,189,117,448,192,256
1400000US36061022000,Census Tract 220,Manhattan, New York,28,581,164,417,3915,1709,2206,76,21,158,133,116,68,235,79,159
1400000US36061022200,Census Tract 222,Manhattan, New York,28,151,72,79,1787,747,1040,50,24,37,363,18,25,157,59,99
1400000US36061022400,Census Tract 224,Manhattan, New York,28,802,464,338,3797,1250,2547,278,161,138,987,166,117,976,319,657
1400000US36061025700,Census Tract 257,Manhattan, New York,28,479,227,252,2695,1007,1688,60,28,67,0,39,100,213,98,115
1400000US36061021900,Census Tract 219,Manhattan, New York,30,836,322,514,3439,1620,1819,166,64,77,791,363,526,543,235,307
1400000US36061022301,Census Tract 223.01,Manhattan, New York,30,1293,551,742,5002,2563,2439,366,156,170,1616,812,773,745,310,434
1400000US36061022302,Census Tract 223.02,Manhattan, New York,30,490,221,269,2377,943,1434,132,59,111,361,93,219,383,160,224
1400000US36061022500,Census Tract 225,Manhattan, New York,30,913,280,633,7423,3200,4223,120,37,70,1047,518,718,854,330,524
1400000US36061022900,Census Tract 229,Manhattan, New York,30,1434,890,544,5692,2761,2931,348,216,132,1383,856,621,416,207,211
1400000US36061023100,Census Tract 231,Manhattan, New York,30,681,401,280,4395,2214,2181,108,64,61,312,476,345,272,155,118
1400000US36061023300,Census Tract 233,Manhattan, New York,30,871,496,375,4211,2110,2101,153,87,116,0,177,166,383,169,214
1400000US36061023501,Census Tract 235.01,Manhattan, New York,30,908,599,309,4360,2102,2258,117,77,37,650,174,375,737,458,280
1400000US36061023700,Census Tract 237,Manhattan, New York,30,863,459,404,4513,2042,2471,174,93,73,1015,361,393,609,241,371
1400000US36061021000,Census Tract 210,Manhattan, New York,32,1144,329,815,4815,1653,3162,410,118,267,1786,159,221,453,88,364
1400000US36061021200,Census Tract 212,Manhattan, New York,32,212,22,190,3182,1339,1843,41,4,0,687,25,66,328,96,232
1400000US36061021400,Census Tract 214,Manhattan, New York,32,151,113,38,2629,1151,1478,14,11,5,0,14,95,210,110,101
1400000US36061022102,Census Tract 221.02,Manhattan, New York,32,270,100,170,1610,678,932,8,3,12,10,0,11,200,76,123
1400000US36061022600,Census Tract 226,Manhattan, New York,32,439,250,189,3041,1491,1550,65,37,49,0,83,84,271,163,107
1400000US36061022800,Census Tract 228,Manhattan, New York,32,356,166,190,3946,2048,1898,51,24,29,541,236,108,375,209,163
1400000US36061023000,Census Tract 230,Manhattan, New York,32,1293,666,627,5983,2656,3327,371,191,120,2327,600,433,951,372,582
1400000US36061023200,Census Tract 232,Manhattan, New York,32,1113,441,672,4899,2103,2796,372,147,276,1391,219,403,784,366,417
1400000US36061023400,Census Tract 234,Manhattan, New York,32,674,403,271,3380,1640,1740,121,73,64,324,89,137,321,103,219
1400000US36061023502,Census Tract 235.02,Manhattan, New York,32,126,73,53,1310,546,764,22,13,16,0,90,82,212,128,84
1400000US36061023600,Census Tract 236,Manhattan, New York,32,540,266,274,4610,1678,2932,110,54,113,0,168,135,599,315,284
1400000US36061024302,Census Tract 243.02,Manhattan, New York,32,1268,657,611,3837,1338,2499,568,294,346,1232,272,550,775,217,557
1400000US36061025900,Census Tract 259,Manhattan, New York,32,382,138,244,2141,983,1158,120,43,9,1008,162,207,165,83,82
1400000US36061023900,Census Tract 239,Manhattan, New York,33,245,148,97,1694,772,922,26,16,5,315,139,147,310,172,138
1400000US36061024100,Census Tract 241,Manhattan, New York,33,1155,648,507,6162,2899,3263,447,251,293,887,658,630,1017,435,584
1400000US36061024301,Census Tract 243.01,Manhattan, New York,33,621,346,275,2891,1690,1201,220,122,146,379,433,246,457,269,189
1400000US36061024500,Census Tract 245,Manhattan, New York,33,2062,993,1069,10003,4760,5243,608,293,273,3321,1071,1326,2021,1109,907
1400000US36061024700,Census Tract 247,Manhattan, New York,33,1242,492,750,5513,2727,2786,438,174,422,1191,684,777,656,183,471
1400000US36061024900,Census Tract 249,Manhattan, New York,33,122,66,56,600,268,332,26,14,1,268,63,81,70,51,19
1400000US36061025100,Census Tract 251,Manhattan, New York,33,453,161,292,2009,972,1037,121,43,116,392,193,342,265,149,117
1400000US36061025300,Census Tract 253,Manhattan, New York,33,1562,788,774,8196,4248,3948,461,232,217,2541,1198,1263,1410,833,576
1400000US36061025500,Census Tract 255,Manhattan, New York,33,1066,450,616,4078,2188,1890,25,10,34,0,151,183,228,94,134
1400000US36061027500,Census Tract 275,Manhattan, New York,33,73,38,35,2399,1044,1355,14,7,8,343,0,19,74,32,42
1400000US36061031100,Census Tract 311,Manhattan, New York,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36061026100,Census Tract 261,Manhattan, New York,34,1496,794,702,8597,4447,4150,627,333,347,2863,1356,1204,1522,947,573
1400000US36061026300,Census Tract 263,Manhattan, New York,34,1058,360,698,6594,3188,3406,174,59,134,983,705,858,936,328,606
1400000US36061026500,Census Tract 265,Manhattan, New York,34,822,506,316,5615,2828,2787,167,103,86,517,215,513,466,280,190
1400000US36061026700,Census Tract 267,Manhattan, New York,34,1273,1113,160,786,362,424,9,8,1,0,51,33,113,15,98
1400000US36061026900,Census Tract 269,Manhattan, New York,34,1503,1006,497,5721,2639,3082,83,55,39,46,760,546,1036,433,601
1400000US36061027100,Census Tract 271,Manhattan, New York,34,1221,767,454,6107,2757,3350,105,66,40,495,579,807,818,419,399
1400000US36061027300,Census Tract 273,Manhattan, New York,34,423,195,228,5064,2144,2920,0,0,0,0,15,85,86,34,53
1400000US36061027700,Census Tract 277,Manhattan, New York,34,857,549,308,5103,2058,3045,88,57,49,0,395,859,852,327,524
1400000US36061027900,Census Tract 279,Manhattan, New York,34,1512,841,671,7006,2536,4470,287,160,167,827,289,849,1051,403,648
1400000US36061028100,Census Tract 281,Manhattan, New York,34,173,111,62,2161,1032,1129,0,0,0,0,18,19,19,11,9
1400000US36061028300,Census Tract 283,Manhattan, New York,34,965,354,611,5342,2212,3130,203,74,207,727,314,263,609,323,288
1400000US36061028500,Census Tract 285,Manhattan, New York,34,1029,563,466,5360,2418,2942,209,114,108,911,433,677,761,324,441
1400000US36061029100,Census Tract 291,Manhattan, New York,34,1227,604,623,7845,3231,4614,198,97,167,439,643,1329,1185,691,494
1400000US36061029300,Census Tract 293,Manhattan, New York,34,914,653,261,6089,3112,2977,346,247,93,2612,803,944,919,392,527
1400000US36061029500,Census Tract 295,Manhattan, New York,34,737,483,254,5905,3037,2868,403,264,154,2557,501,175,413,185,227
1400000US36061029700,Census Tract 297,Manhattan, New York,34,0,0,0,34,17,17,0,0,0,0,0,0,0,0,0
1400000US36061029900,Census Tract 299,Manhattan, New York,34,543,188,355,2668,1064,1604,108,37,155,195,226,404,336,116,220
1400000US36061030300,Census Tract 303,Manhattan, New York,34,246,127,119,2674,1301,1373,83,43,63,358,150,129,214,101,113
1400000US36061030700,Census Tract 307,Manhattan, New York,34,271,89,182,2681,1372,1309,94,31,127,472,56,30,24,4,20
1400000US36005001900,Census Tract 19,Bronx, New York,40,309,129,180,1056,558,498,100,42,60,335,37,109,193,137,56
1400000US36005002300,Census Tract 23,Bronx, New York,40,554,207,347,3071,1136,1935,182,68,213,488,281,393,768,258,511
1400000US36005002500,Census Tract 25,Bronx, New York,40,474,248,226,2808,1333,1475,231,121,113,1328,388,341,674,295,379
1400000US36005002701,Census Tract 27.01,Bronx, New York,40,438,264,174,1747,761,986,66,40,33,161,224,156,477,199,278
1400000US36005002702,Census Tract 27.02,Bronx, New York,40,692,349,343,2374,948,1426,318,161,181,928,225,394,482,251,230
1400000US36005003100,Census Tract 31,Bronx, New York,40,59,28,31,762,335,427,16,8,4,295,43,36,155,81,74
1400000US36005003300,Census Tract 33,Bronx, New York,40,561,265,296,1960,777,1183,106,50,81,218,143,295,378,146,232
1400000US36005003500,Census Tract 35,Bronx, New York,40,431,288,143,2260,1025,1235,179,120,67,696,204,222,484,165,317
1400000US36005003700,Census Tract 37,Bronx, New York,40,15,7,8,103,61,42,0,0,0,0,17,0,24,0,24
1400000US36005003900,Census Tract 39,Bronx, New York,40,798,381,417,4383,2484,1899,266,127,206,820,815,399,824,417,408
1400000US36005004100,Census Tract 41,Bronx, New York,40,997,462,535,3272,1402,1870,499,231,280,1571,435,415,641,142,499
1400000US36005004300,Census Tract 43,Bronx, New York,40,560,267,293,2913,1434,1479,97,46,62,408,404,180,612,215,398
1400000US36005005100,Census Tract 51,Bronx, New York,40,496,243,253,3195,1256,1939,197,96,123,997,273,504,697,329,368
1400000US36005006300,Census Tract 63,Bronx, New York,40,554,333,221,3393,1579,1814,115,69,62,339,283,256,746,313,434
1400000US36005006500,Census Tract 65,Bronx, New York,40,792,416,376,3023,1407,1616,258,136,148,756,433,246,656,208,449
1400000US36005006700,Census Tract 67,Bronx, New York,40,1053,484,569,4197,1753,2444,429,197,256,1557,466,694,848,442,408
1400000US36005007100,Census Tract 71,Bronx, New York,40,307,86,221,970,410,560,22,6,31,44,92,157,102,36,66
1400000US36005007300,Census Tract 73,Bronx, New York,40,301,90,211,2058,887,1171,110,33,106,634,219,240,418,118,299
1400000US36005007500,Census Tract 75,Bronx, New York,40,551,142,409,2561,982,1579,242,62,170,1145,221,268,553,223,330
1400000US36005007700,Census Tract 77,Bronx, New York,40,256,142,114,1077,445,632,82,45,23,501,63,91,305,84,221
1400000US36005007900,Census Tract 79,Bronx, New York,40,684,275,409,3538,1327,2211,136,55,47,899,305,624,984,407,577
1400000US36005008300,Census Tract 83,Bronx, New York,41,693,428,265,3399,1514,1885,284,175,129,962,329,439,687,306,379
1400000US36005008500,Census Tract 85,Bronx, New York,41,713,368,345,3098,1379,1719,293,151,160,1097,345,444,505,221,285
1400000US36005008700,Census Tract 87,Bronx, New York,41,972,533,439,3383,1381,2002,384,211,194,1140,423,424,754,347,408
1400000US36005008900,Census Tract 89,Bronx, New York,41,435,100,335,1734,860,874,121,28,80,503,229,188,536,287,248
1400000US36005009300,Census Tract 93,Bronx, New York,41,994,603,391,3610,1815,1795,508,308,226,1469,211,266,1090,664,427
1400000US36005011502,Census Tract 115.02,Bronx, New York,41,513,277,236,2402,1055,1347,193,104,89,906,262,273,430,178,251
1400000US36005011700,Census Tract 117,Bronx, New York,41,126,32,94,793,259,534,34,9,44,160,0,30,269,72,197
1400000US36005011900,Census Tract 119,Bronx, New York,41,612,330,282,3167,1381,1786,256,138,124,1248,246,338,808,441,366
1400000US36005012102,Census Tract 121.02,Bronx, New York,41,84,70,14,707,251,456,66,55,10,707,109,109,99,13,86
1400000US36005012300,Census Tract 123,Bronx, New York,41,279,143,136,1840,773,1067,40,20,30,109,256,153,412,135,277
1400000US36005012500,Census Tract 125,Bronx, New York,41,455,254,201,1668,597,1071,112,62,82,75,78,20,255,40,215
1400000US36005012701,Census Tract 127.01,Bronx, New York,41,207,148,59,1317,620,697,51,36,19,67,214,162,171,70,101
1400000US36005015100,Census Tract 151,Bronx, New York,41,657,384,273,3213,1337,1876,202,118,52,1520,235,356,530,209,321
1400000US36005015900,Census Tract 159,Bronx, New York,41,185,126,59,1347,485,862,106,72,39,502,205,221,422,85,336
1400000US36005006000,Census Tract 60,Bronx, New York,42,202,76,126,754,379,375,85,32,86,198,56,103,70,12,58
1400000US36005006900,Census Tract 69,Bronx, New York,42,639,269,370,3584,1373,2211,257,108,75,1957,224,467,720,242,480
1400000US36005012101,Census Tract 121.01,Bronx, New York,42,501,222,279,1468,643,825,239,106,109,800,140,203,242,77,165
1400000US36005012901,Census Tract 129.01,Bronx, New York,42,256,144,112,1614,599,1015,96,54,69,102,126,135,365,133,231
1400000US36005013100,Census Tract 131,Bronx, New York,42,732,384,348,2783,1137,1646,270,142,125,1055,334,275,540,238,301
1400000US36005013300,Census Tract 133,Bronx, New York,42,855,456,399,4099,1857,2242,216,115,107,967,514,491,656,227,426
1400000US36005013500,Census Tract 135,Bronx, New York,42,371,185,186,2144,841,1303,162,81,125,437,164,242,403,137,265
1400000US36005014100,Census Tract 141,Bronx, New York,42,322,171,151,1536,531,1005,112,60,68,356,142,158,389,143,245
1400000US36005014500,Census Tract 145,Bronx, New York,42,896,407,489,2878,1163,1715,423,192,198,1520,143,256,708,252,456
1400000US36005014701,Census Tract 147.01,Bronx, New York,42,560,220,340,3268,968,2300,194,76,189,693,390,490,696,164,531
1400000US36005014702,Census Tract 147.02,Bronx, New York,42,909,451,458,2709,1047,1662,592,294,369,1355,342,563,650,226,424
1400000US36005014900,Census Tract 149,Bronx, New York,42,369,202,167,2456,987,1469,186,102,98,1000,171,234,420,149,270
1400000US36005015300,Census Tract 153,Bronx, New York,42,374,219,155,1991,884,1107,208,122,100,848,119,224,548,206,341
1400000US36005015500,Census Tract 155,Bronx, New York,42,428,221,207,1895,905,990,144,74,77,569,315,312,296,77,218
1400000US36005015700,Census Tract 157,Bronx, New York,42,415,173,242,1480,692,788,221,92,147,709,62,122,382,144,238
1400000US36005016100,Census Tract 161,Bronx, New York,42,506,278,228,2570,1037,1533,102,56,62,303,487,342,455,164,291
1400000US36005016300,Census Tract 163,Bronx, New York,42,69,17,52,89,43,46,34,8,0,58,0,5,54,30,24
1400000US36005016900,Census Tract 169,Bronx, New York,42,291,153,138,1044,405,639,147,77,90,356,59,153,183,97,86
1400000US36005018500,Census Tract 185,Bronx, New York,42,779,391,388,3703,1474,2229,252,126,157,896,298,285,889,394,495
1400000US36005035900,Census Tract 359,Bronx, New York,42,330,226,104,912,321,591,35,24,0,307,71,21,123,13,110
1400000US36005000200,Census Tract 2,Bronx, New York,43,656,215,441,2576,1281,1295,158,52,84,683,113,110,332,170,163
1400000US36005000400,Census Tract 4,Bronx, New York,43,465,322,143,3272,1565,1707,83,57,26,573,55,55,432,214,218
1400000US36005001600,Census Tract 16,Bronx, New York,43,424,196,228,3521,1527,1994,75,35,64,310,208,167,637,182,459
1400000US36005002000,Census Tract 20,Bronx, New York,43,879,421,458,5045,1773,3272,358,171,211,1806,275,507,1211,387,825
1400000US36005002400,Census Tract 24,Bronx, New York,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36005002800,Census Tract 28,Bronx, New York,43,665,406,259,4239,1598,2641,164,100,71,852,35,114,585,297,288
1400000US36005003800,Census Tract 38,Bronx, New York,43,145,43,102,916,406,510,26,8,0,234,41,60,88,42,46
1400000US36005004001,Census Tract 40.01,Bronx, New York,43,207,106,101,1040,418,622,106,54,101,0,57,63,174,66,108
1400000US36005004200,Census Tract 42,Bronx, New York,43,817,495,322,4305,1569,2736,357,216,152,1657,190,421,659,187,473
1400000US36005004400,Census Tract 44,Bronx, New York,43,646,320,326,2680,1007,1673,300,148,132,1396,157,336,450,156,293
1400000US36005004600,Census Tract 46,Bronx, New York,43,201,55,146,1344,653,691,2,1,5,0,134,133,401,184,217
1400000US36005004800,Census Tract 48,Bronx, New York,43,319,82,237,2357,1161,1196,158,41,90,1263,266,332,455,228,228
1400000US36005005001,Census Tract 50.01,Bronx, New York,43,649,169,480,2622,1077,1545,351,91,273,1392,225,121,621,214,408
1400000US36005005002,Census Tract 50.02,Bronx, New York,43,1033,527,506,2794,1443,1351,696,355,372,1702,356,380,743,367,378
1400000US36005005200,Census Tract 52,Bronx, New York,43,122,65,57,1158,493,665,0,0,0,0,145,138,265,118,147
1400000US36005005400,Census Tract 54,Bronx, New York,43,853,388,465,3722,2092,1630,235,107,175,711,632,341,785,341,445
1400000US36005005600,Census Tract 56,Bronx, New York,43,177,140,37,1629,674,955,16,13,0,704,165,179,336,109,226
1400000US36005006200,Census Tract 62,Bronx, New York,43,964,409,555,3918,1718,2200,139,59,155,176,369,213,897,399,499
1400000US36005006400,Census Tract 64,Bronx, New York,43,597,319,278,2488,1130,1358,190,101,89,789,168,147,296,112,183
1400000US36005006800,Census Tract 68,Bronx, New York,43,188,115,73,1694,922,772,112,69,41,1115,96,67,302,188,113
1400000US36005007000,Census Tract 70,Bronx, New York,43,384,215,169,2442,1265,1177,113,63,46,794,304,213,344,185,160
1400000US36005007200,Census Tract 72,Bronx, New York,43,711,363,348,3511,1698,1813,223,114,77,1443,384,361,590,341,248
1400000US36005007400,Census Tract 74,Bronx, New York,43,432,222,210,2482,1085,1397,103,53,56,521,77,158,221,148,73
1400000US36005007600,Census Tract 76,Bronx, New York,43,425,241,184,3252,1657,1595,253,143,139,1255,388,255,689,394,297
1400000US36005007800,Census Tract 78,Bronx, New York,43,690,364,326,4065,1988,2077,262,138,135,1382,676,401,654,320,334
1400000US36005008400,Census Tract 84,Bronx, New York,43,293,59,234,1586,682,904,67,14,0,454,89,78,259,112,146
1400000US36005008600,Census Tract 86,Bronx, New York,43,521,335,186,2282,818,1464,134,86,59,331,212,288,468,135,332
1400000US36005009200,Census Tract 92,Bronx, New York,43,614,273,341,3420,1648,1772,121,54,54,783,387,406,540,255,285
1400000US36005009800,Census Tract 98,Bronx, New York,43,519,274,245,3077,1157,1920,54,28,22,363,29,171,305,143,161
1400000US36005021001,Census Tract 210.01,Bronx, New York,43,618,237,381,5462,2417,3045,125,48,170,273,87,192,415,145,268
1400000US36005021002,Census Tract 210.02,Bronx, New York,43,524,235,289,4763,2002,2761,92,41,62,691,208,248,395,218,177
1400000US36005021200,Census Tract 212,Bronx, New York,43,464,219,245,3687,1730,1957,14,7,16,0,85,131,313,230,84
1400000US36005021601,Census Tract 216.01,Bronx, New York,43,425,131,294,2311,856,1455,189,58,0,1486,92,132,518,182,335
1400000US36005021602,Census Tract 216.02,Bronx, New York,43,492,220,272,4242,1831,2411,297,133,157,2651,106,386,420,331,87
1400000US36005022200,Census Tract 222,Bronx, New York,43,273,97,176,1860,906,954,107,38,109,497,137,181,281,205,76
1400000US36005005902,Census Tract 59.02,Bronx, New York,44,324,193,131,1589,647,942,137,82,54,704,62,215,270,107,163
1400000US36005006100,Census Tract 61,Bronx, New York,44,338,216,122,2503,859,1644,36,23,20,0,66,28,195,45,150
1400000US36005014300,Census Tract 143,Bronx, New York,44,149,33,116,366,130,236,53,12,46,126,15,77,77,29,48
1400000US36005016500,Census Tract 165,Bronx, New York,44,358,225,133,574,257,317,110,69,27,281,17,21,102,57,45
1400000US36005016700,Census Tract 167,Bronx, New York,44,220,62,158,1122,458,664,28,8,0,199,67,183,99,57,42
1400000US36005017100,Census Tract 171,Bronx, New York,44,0,0,0,4,4,0,0,0,0,0,2,0,1,1,0
1400000US36005017300,Census Tract 173,Bronx, New York,44,838,564,274,3633,1580,2053,296,199,82,1671,466,585,527,316,209
